mid,formula,nsites,pred_log_sigma
mp:13282,Li4Ti3Mn5O16,28,-5.521870136260986
mp:2334,LiMn6O5F7,19,-5.522008419036865
mp:10343,Li2MnCu(PO4)2,28,-5.522841453552246
mp:2479,LiNiP2O7,44,-5.523186206817627
mp:3355,LiFe3(OF3)2,24,-5.523402690887451
mp:4276,LiP3(WO6)2,36,-5.523438453674316
mp:11810,Li3Co3TeO8,15,-5.523606777191162
mp:11484,Li3V4(PO4)6,74,-5.523798942565918
mp:6736,Li2LaPb,4,-5.524506092071533
mp:9538,LiMnP2O7,44,-5.524561882019043
mp:17060,Li9Mn2Co5O16,32,-5.524655342102051
mp:11103,Li3InN2,48,-5.525173187255859
mp:3545,Rb2LiBiCl6,10,-5.525191307067871
mp:12303,Li4MnCo2O7,28,-5.525473594665527
mp:979,LiMg14Al,16,-5.5259690284729
mp:2158,LiCo2O3,6,-5.527060508728027
mp:13045,Li4Y3ZrO8,16,-5.527187824249268
mp:9731,LiMnP2O7,44,-5.527409076690674
mp:10112,Li2VO2F,24,-5.52758264541626
mp:9144,LiMnP2O7,44,-5.527937412261963
mp:9560,LiEuPS4,56,-5.528301239013672
mp:13447,Li4Co3Ni3(PO4)6,40,-5.528906345367432
mp:17837,Li3SiNiO5,40,-5.528982639312744
mp:6489,Li2AgF3,6,-5.529453277587891
mp:10205,Li2FeO2F,12,-5.529526233673096
mp:12009,Na3Li3Mn2P2(CO7)2,26,-5.529760360717773
mp:15318,Li7Sn2,18,-5.530005931854248
mp:38,LiTb3,4,-5.530431747436523
mp:18236,Li3Co8(OF3)4,27,-5.530961990356445
mp:2022,LiVF3,20,-5.531075954437256
mp:447,Li(SiRh)2,10,-5.531403541564941
mp:12973,Li4Ti2Mn3O10,38,-5.532172203063965
mp:6619,Li2InPb,4,-5.532391548156738
mp:10812,Li3MnF5,72,-5.532623767852783
mp:2842,LiLa(CN2)2,16,-5.532774448394775
mp:3734,Na2LiGaF6,10,-5.532821178436279
mp:4322,LiNdTi2O6,20,-5.533310890197754
mp:1617,LiCa2Mg,4,-5.533401012420654
mp:12767,Li4B7ClO12,48,-5.533438205718994
mp:1436,LiEr2Os,4,-5.533833026885986
mp:3408,LiNi(PO3)3,28,-5.533971309661865
mp:6023,BaLiCaVP2O9,60,-5.534103870391846
mp:1355,LiIn2Pt,4,-5.534788131713867
mp:6724,Li2HgGe,4,-5.535068511962891
mp:9866,NaLiZnS2,5,-5.535434246063232
mp:8895,K5Li2NdF10,72,-5.53562593460083
mp:16872,Li9Co7O16,32,-5.535702705383301
mp:15698,Li7Co(OF)3,28,-5.536282062530518
mp:681,LiMnF4,36,-5.5368571281433105
mp:14775,Li5Fe4(PO4)4,58,-5.537375450134277
mp:6095,KLiNi2H3(SeO5)2,19,-5.537675857543945
mp:5523,LiSm3Bi(Ru2O7)2,23,-5.537705898284912
mp:12602,Li4TiNi3O8,32,-5.537735462188721
mp:6541,Li2AlSi,8,-5.539204120635986
mp:845,LiNiS2,8,-5.5393195152282715
mp:2033,LiV2F7,40,-5.539438724517822
mp:88,LiHg3,8,-5.539693832397461
mp:1951,LiEuAs,12,-5.54155969619751
mp:8440,Li2Mn(PO4)2,26,-5.542173385620117
mp:6521,Li2Sm5Sn7,56,-5.542187213897705
mp:9165,KLiYF5,64,-5.54221248626709
mp:17189,Li9Mn2Co5O16,32,-5.542232513427734
mp:17393,Li9Mn2Co5O16,32,-5.5425567626953125
mp:1790,LiMg14Mo,16,-5.542661190032959
mp:970,LiCeMg14,16,-5.543895244598389
mp:16741,Li8Mn7Sb(PO4)12,76,-5.544433116912842
mp:14931,Li6FeCl8,15,-5.544590473175049
mp:7293,Li2VO2F,12,-5.544886589050293
mp:13836,Li4Ti2Co3Ni3O16,28,-5.545557975769043
mp:6488,Li2CuP,8,-5.545983791351318
mp:12908,Li4TiNi3O8,32,-5.546267509460449
mp:14286,Li5SbS4,80,-5.5465006828308105
mp:13168,Sr3Li4La5O12,24,-5.546504020690918
mp:874,LiGdSe2,4,-5.546670913696289
mp:13448,Li4FeNi5(PO4)6,40,-5.5477614402771
mp:1474,LiScHg2,4,-5.548183917999268
mp:14089,Li5Tl2,7,-5.549018859863281
mp:8658,Li2Ni(PO4)2,52,-5.549104690551758
mp:10883,Li3Si3Ag2,16,-5.549746036529541
mp:990,SrLiSi,3,-5.549747467041016
mp:1103,LiMo6Cl13,40,-5.5498762130737305
mp:1590,LiVRh2,4,-5.5499420166015625
mp:2194,LiMnF5,28,-5.55087947845459
mp:8259,Li2NbP4O13,40,-5.5510358810424805
mp:12261,Li4TaN3,32,-5.5510711669921875
mp:18297,Li3MnV(PO4)3,80,-5.551118850708008
mp:1036,LiInRh,6,-5.551494598388672
mp:158,LiIn2,12,-5.5516767501831055
mp:11260,Li3MnF6,20,-5.552362442016602
mp:16440,Li15Pd4,38,-5.552859306335449
mp:13307,Li4MnOF4,40,-5.553255081176758
mp:9467,LiNb(BO3)2,40,-5.553332805633545
mp:1315,LiZnNi2,4,-5.553354740142822
mp:18017,Li3Co(PO4)2,56,-5.553518295288086
mp:7871,Li2CoP2O7,48,-5.553969860076904
mp:14200,Li5(CoO2)4,34,-5.5543928146362305
mp:4540,LiFePO5,32,-5.554498195648193
mp:2234,LiCo4O5,10,-5.554718971252441
mp:2704,LiFe2OF5,27,-5.555188179016113
mp:12293,Li4Zn(PS4)2,45,-5.555471420288086
mp:1205,LiCaF3,5,-5.556054592132568
mp:9019,LiMg6AlO8,16,-5.556588172912598
mp:10554,Li2MnV2(PO4)3,40,-5.5577802658081055
mp:10585,Li2CoPO4F,72,-5.557921886444092
mp:17650,Li3Ni3OF7,28,-5.558193206787109
mp:4528,LiFe(PO3)3,56,-5.558411121368408
mp:1988,LiFeN,12,-5.558412551879883
mp:4372,LiY(CN2)2,32,-5.55889892578125
mp:3779,KLiMg14O15,31,-5.559205055236816
mp:4209,LiMn6O5F7,19,-5.559349536895752
mp:14756,Li5FeO3F2,11,-5.559492111206055
mp:1276,LiMgHg2,4,-5.5595855712890625
mp:3513,LiMgSnPt,4,-5.560279846191406
mp:12565,Li4MnCo2O7,28,-5.560359477996826
mp:11862,Li3Ni4O4F3,14,-5.560658931732178
mp:6863,Li2MnBr4,7,-5.561032772064209
mp:4485,Sr2LiInGe2,24,-5.561447620391846
mp:2918,LiY5(MoO6)2,20,-5.5621418952941895
mp:2893,LiLaTa2O7,11,-5.562379360198975
mp:1428,LiAsRh2,4,-5.562827110290527
mp:11651,Li3V(PO4)2,14,-5.562922477722168
mp:11692,Li3Y(NiO3)2,12,-5.563839912414551
mp:1755,LiMg6Mo,8,-5.564035892486572
mp:14260,Li5ReN4,20,-5.5640387535095215
mp:1178,LiZnSb,3,-5.5646867752075195
mp:7236,Li2CuPO4,32,-5.565487384796143
mp:1440,LiAc2Ga,4,-5.565542697906494
mp:5028,LiMn2(BO3)2,22,-5.56561279296875
mp:6757,Li2TlAg,4,-5.565814971923828
mp:18022,Li3Ni3(PO4)4,52,-5.5661163330078125
mp:927,LiGdSn,24,-5.566208839416504
mp:6332,Li2Mn2F7,44,-5.5663347244262695
mp:8051,Li2TiFe3O8,14,-5.5667877197265625
mp:11886,Li3Mo2(PO4)3,80,-5.567721843719482
mp:18302,Li3MnV(PO4)3,80,-5.568093776702881
mp:12803,Li4Ti3CrO8,16,-5.568164825439453
mp:2665,LiMn3(PO4)3,76,-5.568570613861084
mp:2426,LiMn6(OF2)4,19,-5.569507122039795
mp:7614,Li2Mn(PO4)2,26,-5.569702625274658
mp:14177,Li5SbS,14,-5.570298671722412
mp:1544,LiHo2Ga,4,-5.571290016174316
mp:6324,Li2FeS2,20,-5.571523189544678
mp:125,LiAu,2,-5.5722737312316895
mp:53,LiGe,12,-5.572286605834961
mp:1379,LiSc2Ir,4,-5.573314189910889
mp:10755,Li3Mg,4,-5.573641300201416
mp:1406,LiBiPd2,4,-5.573996067047119
mp:13601,Li4Al3Si3ClO12,46,-5.5740180015563965
mp:4178,LiV2O3F,28,-5.574081897735596
mp:3605,K2LiGaF6,10,-5.574133396148682
mp:1789,LiMg14Cr,16,-5.574657917022705
mp:9180,LiSm2RuO6,20,-5.575517177581787
mp:17038,Li9Mn2Co5O16,32,-5.575926780700684
mp:2508,LiMn3(OF3)2,12,-5.576265811920166
mp:2843,LiLa3MnO7,48,-5.576305866241455
mp:11586,Li3Mn(PO4)2,56,-5.576783657073975
mp:575,LiAgF3,20,-5.577136039733887
mp:11340,Li3Co2(CO3)4,21,-5.578117847442627
mp:7767,NaLi2(RuO2)6,21,-5.578352928161621
mp:14058,Li4Mn3CrCo2(PO4)6,40,-5.578506946563721
mp:2432,LiFe8(OF)8,25,-5.5785441398620605
mp:3511,LiMgH6Ir,36,-5.578549385070801
mp:5238,Ba2LiV2(Si2O7)2,23,-5.578954696655273
mp:7988,Li2CoNi3O8,14,-5.579636096954346
mp:13280,Li4Nb3V5O16,28,-5.579662799835205
mp:10874,Li3PS4,8,-5.579775810241699
mp:6646,Li2CdIn,4,-5.579990386962891
mp:1456,LiAlAu2,4,-5.580196380615234
mp:14627,Li5V(P2O7)2,48,-5.580599308013916
mp:14268,NaLi5N2,8,-5.580880641937256
mp:10716,Li3Mg5,8,-5.580932140350342
mp:14874,Li6CrN4,22,-5.58172607421875
mp:199,LiMg,6,-5.581920146942139
mp:92,LiCu3,8,-5.58253812789917
mp:9851,LiZnInF6,27,-5.583587646484375
mp:71,LiMg2,6,-5.583819389343262
mp:4102,LiP3W2O13,76,-5.584636211395264
mp:7745,Li2MgSi5O12,80,-5.585012435913086
mp:1585,LiYHg2,4,-5.585110187530518
mp:1631,LiMg2Pd,4,-5.5853071212768555
mp:15275,Li6MnV3(PO4)6,80,-5.586223602294922
mp:755,LiFeF3,20,-5.5862345695495605
mp:14159,Li5SbS4,80,-5.5866312980651855
mp:14072,Li4Co2Ni3Sn(PO4)6,40,-5.587055206298828
mp:1363,LiMg2Tl,4,-5.5871968269348145
mp:6768,Li2AgHg,4,-5.58771276473999
mp:4915,LiMn2O2F3,16,-5.587921619415283
mp:7169,Li2Mn3OF6,48,-5.588460922241211
mp:453,LiFeP,6,-5.588657379150391
mp:7547,Li2Co(CO3)2,44,-5.589444160461426
mp:1921,LiAgF4,24,-5.5907135009765625
mp:3579,K2LiBiBr6,10,-5.591066360473633
mp:3243,LiMo3P3O16,46,-5.5914530754089355
mp:9746,LiAlB2O5,36,-5.5916032791137695
mp:998,LiZnGe,9,-5.591859817504883
mp:5825,LiMn2Fe2(PO4)4,25,-5.592211723327637
mp:983,SrLiP,3,-5.592482089996338
mp:16618,Li8PtO6,15,-5.593560695648193
mp:9465,LiCu3P3O11,72,-5.5936279296875
mp:18361,Li3MnV(PO4)3,80,-5.59428596496582
mp:3319,LiV4P7O24,72,-5.594809055328369
mp:6163,Li2FeCl4,70,-5.594874382019043
mp:5,Li,1,-5.595015525817871
mp:6,Li,1,-5.595080375671387
mp:14980,Li6Co6O5F11,28,-5.595386505126953
mp:2504,LiTiFe2O5,18,-5.595462322235107
mp:10694,Li2MnVP2(O4F)2,48,-5.595593452453613
mp:10556,Li2V2Cu(PO4)3,40,-5.596135139465332
mp:13471,Li4Mn3Nb2Cu3O16,28,-5.596367359161377
mp:9069,LiLaMg30O32,64,-5.596982955932617
mp:17394,Li9Mn2Co5O16,32,-5.597137451171875
mp:9075,LiCuOF,4,-5.597365856170654
mp:6790,Li2LaIn,4,-5.59824800491333
mp:7656,Li2Mn(PO3)4,76,-5.598698616027832
mp:6586,Li2Mn2F7,22,-5.598953723907471
mp:10768,Li3In,4,-5.59904146194458
mp:3934,LiCoPO4,28,-5.599343299865723
mp:9424,LiFe(PO3)4,72,-5.599483013153076
mp:7104,Li2TiV5O12,40,-5.5996599197387695
mp:1034,LiAlAu,6,-5.600057601928711
mp:123,LiTb3,4,-5.6000752449035645
mp:5286,LiAlSi2H2O7,26,-5.600153923034668
mp:1979,LiEuP,12,-5.600539207458496
mp:697,Li(Mo3Se4)2,15,-5.600747108459473
mp:18513,Li3ZnPCO7,26,-5.600874423980713
mp:2975,LiCo2CuO6,10,-5.600935459136963
mp:16465,Li16Nb2N8O,27,-5.602296829223633
mp:1629,LiEr2Ga,4,-5.602443218231201
mp:4784,LiLa2HO3,7,-5.602499485015869
mp:6895,Li2FeF5,64,-5.602521896362305
mp:12526,Li4MnCo3O8,16,-5.602555751800537
mp:1722,LiMnF3,10,-5.6037678718566895
mp:13725,Li4Nb3Cr3(NiO8)2,28,-5.603818893432617
mp:9876,LiCo7O7F,16,-5.604156494140625
mp:15162,Li6MnV3(PO4)6,80,-5.604607582092285
mp:1870,LiTi2O4,28,-5.605250358581543
mp:567,LiMnF4,24,-5.605449199676514
mp:9202,CsLiBeF4,28,-5.6058855056762695
mp:554,LiYO2,16,-5.606830596923828
mp:6627,Li2MgZn,4,-5.608028411865234
mp:6592,Li2V2F7,22,-5.608033657073975
mp:4056,LiCoP2O7,22,-5.608341217041016
mp:11313,Li3Co2(CO3)4,42,-5.608977317810059
mp:492,LiHS,24,-5.609366416931152
mp:1676,LiTi2O4,14,-5.609520435333252
mp:17372,Li9Mn2Co5O16,32,-5.609602451324463
mp:11208,Li3GeO4,32,-5.609816074371338
mp:6078,LiH4CSNO2,40,-5.610106945037842
mp:11294,Li3Mn3(PO4)4,52,-5.6101155281066895
mp:4785,LiCe2HO3,7,-5.610253810882568
mp:920,LiMnF3,10,-5.610362529754639
mp:6725,Li2MgTl,4,-5.610583782196045
mp:13674,Li4MnNi3(PO4)4,28,-5.610588073730469
mp:16712,Li8Co(O2F)2,30,-5.610621452331543
mp:1898,LiFe2F5,32,-5.6108856201171875
mp:14412,Li5Mn2(PO4)3,44,-5.612010955810547
mp:6979,Li2CoCl4,7,-5.612091064453125
mp:9834,LiCr(PO3)4,36,-5.612179756164551
mp:9121,LiFe2(ClO)2,42,-5.612478256225586
mp:12049,Li4Si2O7,26,-5.614063739776611
mp:18026,Li3Co3(PO4)4,52,-5.614231586456299
mp:5509,SrLiLaTi3O9,15,-5.614748001098633
mp:6188,Li2WS4,7,-5.615006446838379
mp:14043,Li4TiFe3Sn2(PO4)6,40,-5.615099906921387
mp:3234,LiCoPO4,28,-5.615099906921387
mp:18139,Li3Fe3(OF)4,14,-5.615344524383545
mp:3812,LiEr4Zr4O14,23,-5.615394115447998
mp:13248,Li4Co3OF8,16,-5.615413188934326
mp:13046,Li4Y3MnO8,64,-5.615703105926514
mp:14053,Li4Mn2Fe3Sn(PO4)6,40,-5.616202354431152
mp:9028,LiMg14TiO16,32,-5.6163859367370605
mp:1569,LiTm2Os,4,-5.616431713104248
mp:14543,Li5Fe(Co2O5)2,20,-5.616823673248291
mp:16579,Li7MnNi3(PO4)6,41,-5.617110729217529
mp:8339,Li2Cr3(CO3)6,29,-5.617876052856445
mp:3703,Rb2LiCoF6,10,-5.618425369262695
mp:17982,Li3V2(O2F)2,44,-5.619089126586914
mp:3154,LiCu(PO3)3,56,-5.619101047515869
mp:10806,Li3Mn2F9,28,-5.619637966156006
mp:16396,Li13Sn5,18,-5.619662761688232
mp:9098,LiLu(WO4)2,24,-5.620126724243164
mp:9237,LiMoP2O7,44,-5.620354175567627
mp:18325,Li3MnV(PO4)3,80,-5.6204986572265625
mp:9718,LiMo(PO3)4,36,-5.621059894561768
mp:10107,Li2NbOF5,9,-5.621472358703613
mp:6719,SrLi2In,4,-5.621497631072998
mp:17943,Li3Co2(GeO4)3,80,-5.621772766113281
mp:5602,LiCrP2HO7,24,-5.621982574462891
mp:4880,LiTiFeO4,14,-5.623204231262207
mp:12338,Li4MnCo2O7,28,-5.6232218742370605
mp:166,LiP5,24,-5.623751640319824
mp:10842,Li3Co2O5,20,-5.624050617218018
mp:1409,LiPdAu2,4,-5.624606609344482
mp:2506,LiNi3OF5,10,-5.6247663497924805
mp:426,LiPrS2,4,-5.625133991241455
mp:3599,Na2LiAsF6,10,-5.625497341156006
mp:6062,NaLiMnPCO7,24,-5.625995635986328
mp:17199,Li9Mn2Co5O16,32,-5.62619161605835
mp:1547,LiTm2Rh,4,-5.626519680023193
mp:5797,LiMn2Cu(RuO4)2,14,-5.626660346984863
mp:1004,LiDyGe,9,-5.626984596252441
mp:7938,Li2Ti3FeO8,14,-5.627371788024902
mp:13286,Li4Ti5V3O16,28,-5.627807140350342
mp:11106,Li3NiN2,48,-5.6280670166015625
mp:15749,Li7Y7ZrS16,31,-5.628087997436523
mp:1224,LiCe2Al,4,-5.628248691558838
mp:13671,Li4TiMn3(PO4)4,28,-5.62857723236084
mp:14961,Li6Br3N,10,-5.629180431365967
mp:1913,LiTi4O6,11,-5.629879474639893
mp:6253,Li2FeF6,9,-5.629892349243164
mp:9967,LiSm(CuP)2,6,-5.630113124847412
mp:169,LiMg,6,-5.631633281707764
mp:1208,Li(Mg2Si)4,13,-5.631713390350342
mp:10984,Li3(CoS2)4,15,-5.63191556930542
mp:2302,LiMn3(PO4)3,76,-5.632436275482178
mp:8204,Li2MnV3O8,14,-5.632837295532227
mp:6986,Li2CeO3,6,-5.633006572723389
mp:6754,Li2HoIn,4,-5.633487701416016
mp:3680,Cs2LiPrI6,10,-5.635178565979004
mp:13730,Li4Fe3Ni2Sb3O16,28,-5.635358810424805
mp:3007,BaLi(B3O5)3,52,-5.636157035827637
mp:15132,Li6Nb3V3O16,28,-5.637244701385498
mp:16459,Li15Mn8P8(O4F)8,71,-5.637990474700928
mp:4363,LiMn4(PO4)3,80,-5.638020992279053
mp:48,LiCa3,4,-5.63834285736084
mp:13422,Li4Mn5Co(PO4)6,40,-5.638768196105957
mp:11496,Li3Zr4(PO4)6,37,-5.639012336730957
mp:3552,Rb2LiCeBr6,10,-5.639191150665283
mp:6691,Li2HgBi,4,-5.639688014984131
mp:4962,LiCu2PO4,8,-5.639712333679199
mp:1490,LiSnIr2,4,-5.639779090881348
mp:6775,Li2AcPb,4,-5.640005111694336
mp:17606,Li3Y(NiO3)2,24,-5.640663146972656
mp:2138,Sr2LiGe3,12,-5.641468524932861
mp:10770,Li3Ge,4,-5.6422929763793945
mp:14803,Li5Fe3Cu2(PO4)6,40,-5.642944812774658
mp:7658,Li2Cu(PO3)4,76,-5.642999172210693
mp:14305,Li5Br2N,8,-5.6431450843811035
mp:18079,Li3Mo(PO3)8,36,-5.643429279327393
mp:13250,Li4Cu7(PO4)6,41,-5.643721103668213
mp:6327,Li2AgF5,32,-5.643949031829834
mp:16414,Li13(Si5Pd7)2,74,-5.644469738006592
mp:1876,LiAlB4,24,-5.644479751586914
mp:15891,Li7MgNi7O16,31,-5.644488334655762
mp:14974,Li6Mn3CoO10,20,-5.644796371459961
mp:9846,Ba2LiFe2N3,16,-5.644856929779053
mp:6865,Li2VF7,10,-5.644869804382324
mp:357,LiAgF2,4,-5.645091533660889
mp:497,LiSi2B,32,-5.645505905151367
mp:1296,LiNdZn2,4,-5.6458659172058105
mp:1384,LiMnPt2,4,-5.646218299865723
mp:549,LiMnF4,12,-5.647266387939453
mp:12838,Li4MnCo3O8,16,-5.647738456726074
mp:16624,Li8Zn2Ge3,26,-5.647794246673584
mp:14887,Li6CrS4,22,-5.647895812988281
mp:13828,Li4Mn3Nb2Ni3O16,28,-5.647983551025391
mp:1220,LiCd2Ni,4,-5.648324489593506
mp:5139,Sr2LiLa2RuO8,56,-5.648783206939697
mp:12437,Li4Nb3TeO12,20,-5.64878511428833
mp:16773,Li8Mn7Fe(PO4)12,76,-5.648949146270752
mp:5971,LiVFeP2(HO5)2,51,-5.649255752563477
mp:17156,Li9Mn2Co5O16,32,-5.6493706703186035
mp:1990,LiSnN,12,-5.649623394012451
mp:12800,Li4TiNi3O8,16,-5.650376796722412
mp:5963,KLiNi2H3(SeO5)2,19,-5.650496959686279
mp:11378,Li3Co2(GeO4)2,15,-5.650664806365967
mp:14646,Ba14Na11Li5N6,36,-5.651009559631348
mp:8793,Li2Mn(SiO3)2,22,-5.65108585357666
mp:4629,LiLa4CoO8,56,-5.651158809661865
mp:9050,LiMg30MnO32,64,-5.651381015777588
mp:10832,Li3Co2O5,20,-5.651386737823486
mp:10594,Li2MnPCO7,48,-5.651539325714111
mp:8183,Li2Co3TeO8,14,-5.651684761047363
mp:16909,Li9Co7O16,32,-5.651933670043945
mp:4797,LiGeRhO4,14,-5.651980400085449
mp:3335,LiCuBO3,12,-5.65224552154541
mp:9364,LiSn(PO3)4,72,-5.65235710144043
mp:12077,Li4NO,6,-5.652454376220703
mp:1001,BaLiSi,3,-5.653465747833252
mp:12267,Li4Mn3Cl10,68,-5.6537628173828125
mp:6519,Li2PS3,12,-5.653838634490967
mp:2031,LiFeF3,20,-5.65394926071167
mp:14236,Li5(CoO2)4,34,-5.654016494750977
mp:12878,Li4MnCo2O7,28,-5.654088020324707
mp:8454,Li2BeSiO4,16,-5.654108047485352
mp:9132,LiLaNb4O12,18,-5.654659271240234
mp:16353,Li12Nb14ZnO42,69,-5.65482759475708
mp:10651,Li2MnVP2(HO5)2,54,-5.655071258544922
mp:9578,LiSm4(Mo2O7)2,23,-5.6554107666015625
mp:18060,Li3Mn(PO4)2,56,-5.655784606933594
mp:9871,Ba4Li(RhO3)4,21,-5.657177925109863
mp:179,LiMg,4,-5.65774393081665
mp:5612,LiMn3Al2(HO2)6,48,-5.657907962799072
mp:11688,Li3Co(NiO3)2,12,-5.657927513122559
mp:6010,LiVCrP2(O4F)2,30,-5.657932281494141
mp:7269,Li2Fe3Co5O16,26,-5.658058166503906
mp:2066,NaLiTe,12,-5.658729076385498
mp:15526,Li7Ti11O24,42,-5.659115791320801
mp:1410,LiZnAu2,4,-5.6593427658081055
mp:16714,Li8Fe(O2F)2,30,-5.659380912780762
mp:1799,LiMg14Si,16,-5.659414768218994
mp:937,LiBH4,12,-5.659947872161865
mp:3802,RbLiMg30O31,63,-5.660004138946533
mp:1978,LiCaP,12,-5.660408973693848
mp:13226,Li4Fe3Sb5O16,28,-5.660426616668701
mp:11233,Li3H4Rh,16,-5.6607489585876465
mp:2340,LiCo6(OF5)2,19,-5.66107702255249
mp:5548,LiEu4C3(IN2)3,34,-5.661740303039551
mp:910,LiMnF3,30,-5.662433624267578
mp:11066,Li3IrF6,10,-5.662655830383301
mp:8088,Li2Ti3VO8,28,-5.66312313079834
mp:6348,Li2Mn3F8,52,-5.663591384887695
mp:12548,Li4MnCo3O8,16,-5.66405725479126
mp:17069,Li9Mn2Co5O16,32,-5.664225101470947
mp:6292,Li2MnF4,7,-5.664838790893555
mp:11804,Li3Mn4VO8,16,-5.664932727813721
mp:18403,Li3FeAsCO7,52,-5.665329456329346
mp:16580,Li7FeCo3(PO4)6,41,-5.665926933288574
mp:3094,LiH6ClO7,30,-5.666202545166016
mp:4381,LiMo(PO3)4,72,-5.666292667388916
mp:1638,LiTiPt2,4,-5.666637420654297
mp:10290,Li2Cr3Ni(SO4)6,36,-5.666869640350342
mp:15168,Li6Mn3V(PO4)6,80,-5.666933059692383
mp:9317,LiMo(PO3)4,72,-5.666952133178711
mp:155,LiYb3,4,-5.6680521965026855
mp:8017,Li2Ni3WO8,28,-5.668513774871826
mp:9908,LiAg4(RuO3)4,21,-5.669137001037598
mp:12365,Li4MnCo2O7,28,-5.6692609786987305
mp:3307,Cs2LiNbS4,16,-5.669495582580566
mp:6149,Li2Mg,6,-5.670158386230469
mp:2126,Li(PrGe3)2,9,-5.670261859893799
mp:885,LiHF2,4,-5.6705803871154785
mp:1961,LiV2F9,48,-5.67064094543457
mp:14178,Li5(NbS2)7,52,-5.670985221862793
mp:1402,LiHg2Pd,4,-5.6712775230407715
mp:9444,LiMnP2O7,44,-5.671926021575928
mp:1413,LiPm2Al,4,-5.672116756439209
mp:4127,LiNi(CO3)2,20,-5.672197341918945
mp:86,LiTl,8,-5.672634601593018
mp:10340,Li2MnV(PO4)2,28,-5.672770023345947
mp:12443,Li4TiCo3O8,16,-5.672836780548096
mp:6316,Li2ZrF6,36,-5.67302131652832
mp:10953,Li3AlF6,60,-5.673161506652832
mp:12463,Li4V3OF11,19,-5.673379898071289
mp:11864,Li3Co2O2F3,10,-5.674044609069824
mp:12419,Li4Mn3OF11,19,-5.674196243286133
mp:799,LiFeF4,18,-5.6747565269470215
mp:16623,Li8Zn2Ge3,26,-5.67482852935791
mp:6140,Li2Mg,6,-5.674831867218018
mp:6709,Li2PrGa,4,-5.6748857498168945
mp:10515,Li2TiCr(PO4)3,76,-5.675302505493164
mp:3901,LiH3CO3,32,-5.6754150390625
mp:17316,Li9Mn2Co5O16,32,-5.675789833068848
mp:16368,Li12Mn3CoP4(CO7)4,52,-5.67691707611084
mp:1613,LiFePd2,4,-5.676957607269287
mp:16394,Li12MnV3P4(CO7)4,52,-5.67801570892334
mp:8526,Li2MnOF3,28,-5.678379535675049
mp:18285,Li3MnV(PO4)3,80,-5.678590297698975
mp:10247,Li2Fe2P4H3O16,27,-5.678592205047607
mp:9752,LiIn(SiO3)2,20,-5.679099082946777
mp:3329,LiMnP2O7,22,-5.67911434173584
mp:9314,LiMoP2O7,44,-5.679620265960693
mp:6731,Li2ZnGe,4,-5.679887294769287
mp:5553,LiMnP3(H5O7)2,58,-5.6800665855407715
mp:5956,LiAl2H4Pb2(O2F3)2,19,-5.68058443069458
mp:6983,Li2PrO3,6,-5.681103229522705
mp:5072,LiCrP2O7,22,-5.68113899230957
mp:1171,LiZnP,3,-5.681352138519287
mp:15270,Li6MnV3(PO4)6,80,-5.68148136138916
mp:1242,LiAc2Pb,4,-5.681827545166016
mp:11999,K3Li3P6O19,62,-5.6819562911987305
mp:6530,Li2MnF5,32,-5.682100296020508
mp:3862,LiV4OF11,17,-5.6822052001953125
mp:6867,Li2HN,32,-5.682285785675049
mp:6103,BaLiMg2AlSi3(O5F)2,20,-5.6828436851501465
mp:14065,Li4Mn3CuNi2(PO4)6,40,-5.683216571807861
mp:1564,LiZn2Pt,4,-5.6834821701049805
mp:13336,Li4Mn5Cu(PO4)6,40,-5.684290409088135
mp:18525,Li3MnV(PO4)3,80,-5.6845173835754395
mp:1488,LiMg2Zn,4,-5.684652328491211
mp:9059,LiMg30GaO32,64,-5.685344219207764
mp:4367,LiNi7O7F,16,-5.6853508949279785
mp:6165,Li2FeCl4,70,-5.685389995574951
mp:7513,Li2NiOF2,12,-5.685551643371582
mp:6370,Li2BF5,16,-5.685665130615234
mp:1024,Li(NiGe)6,39,-5.685825824737549
mp:6505,Li2GaCu3,6,-5.685873508453369
mp:18287,Li3MnV(PO4)3,80,-5.685915470123291
mp:10274,Li2MnV(P2O7)2,66,-5.686183929443359
mp:10465,Li2MgB12(H4O7)4,59,-5.686277866363525
mp:183,LiMg2,6,-5.6864423751831055
mp:4948,LiLa(WO4)2,12,-5.686523914337158
mp:16351,Li12Mg3Si4,38,-5.68659782409668
mp:9012,LiMg6GaO8,16,-5.687008380889893
mp:1765,LiCeMg6,8,-5.687197208404541
mp:14539,Li5MnOF5,12,-5.6876420974731445
mp:3497,LiCoSiO4,14,-5.687800884246826
mp:14086,Li5Mg,6,-5.688565731048584
mp:2357,LiFe8(O7F)2,25,-5.6887311935424805
mp:17202,Li9Mn2Co5O16,32,-5.689365386962891
mp:6794,Li2PrPb,4,-5.689448356628418
mp:10281,Li2MnV(PO4)3,38,-5.6895527839660645
mp:6759,Li2TlBi,4,-5.691013336181641
mp:12748,Li4Fe(PO3)6,58,-5.691167831420898
mp:15237,Li6MnV3(PO4)6,80,-5.691505432128906
mp:17332,Li9Mn2Co5O16,32,-5.691803932189941
mp:2038,LiVF5,28,-5.6922607421875
mp:1489,LiYb2Rh,4,-5.6923627853393555
mp:6443,Li2FeF5,16,-5.6929545402526855
mp:4920,LiCo5O3F5,14,-5.693059921264648
mp:8427,Rb2Li2SiO4,18,-5.693294525146484
